DATUM;PRIS;SUBSTANSVÄRDE;BERÄKNAT_SUBSTANSVÄRDE
2016-03-22;230;296.01;0
2016-03-23;228.7;296.01;0
2016-03-24;225;296.01;0
2016-03-25;225;296.01;0
2016-03-28;225;296.01;0
2016-03-29;226.9;296.01;0
2016-03-30;232.3;296.01;0
2016-03-31;230.3;296.01;0
2016-04-01;230.6;296.01;0
2016-04-04;227.8;296.01;0
2016-04-05;219.8;296.01;0
2016-04-06;222.4;296.01;0
2016-04-07;219;296.01;0
2016-04-08;226.7;296.01;0
2016-04-11;227.9;296.01;0
2016-04-12;229.2;296.01;0
2016-04-13;236.2;296.01;0
2016-04-14;240.6;296.01;0
2016-04-15;238.2;296.01;0
2016-04-18;238.4;296.01;0
2016-04-19;250.5;296.01;0
2016-04-20;253.7;296.01;0
2016-04-21;254.2;296.01;0
2016-04-22;254.5;296.01;0
2016-04-25;254.4;296.01;0
2016-04-26;255.6;296.01;0
2016-04-27;248;264.39;0
2016-04-28;240;264.39;0
2016-04-29;231;264.39;0
2016-05-02;229.9;264.39;0
2016-05-03;224;264.39;0
2016-05-04;220.3;264.39;0
2016-05-05;220.3;264.39;0
2016-05-06;219.8;264.39;0
2016-05-09;222.8;264.39;0
2016-05-10;222.7;264.39;0
2016-05-11;220.7;264.39;0
2016-05-12;220.3;264.39;0
2016-05-13;223.1;264.39;0
2016-05-16;226.1;264.39;0
2016-05-17;224.5;264.39;0
2016-05-18;226.5;264.39;0
2016-05-19;222.1;264.39;0
2016-05-20;223;264.39;0
2016-05-23;224.5;264.39;0
2016-05-24;220.8;264.39;0
2016-05-25;225.5;264.39;0
2016-05-26;217.4;264.39;0
2016-05-27;205.4;264.39;0
2016-05-30;204.8;264.39;0
2016-05-31;203;264.39;0
2016-06-01;199.4;264.39;0
2016-06-02;203.2;264.39;0
2016-06-03;199;264.39;0
2016-06-06;199;264.39;0
2016-06-07;203.8;264.39;0
2016-06-08;202.9;264.39;0
2016-06-09;200.3;264.39;0
2016-06-10;193.8;264.39;0
2016-06-13;188.6;264.39;0
2016-06-14;184.3;264.39;0
2016-06-15;188;264.39;0
2016-06-16;188.6;264.39;0
2016-06-17;191;264.39;0
2016-06-20;198.3;264.39;0
2016-06-21;199.2;264.39;0
2016-06-22;200.7;264.39;0
2016-06-23;204.6;264.39;0
2016-06-24;204.6;264.39;0
2016-06-27;184.7;264.39;0
2016-06-28;189.3;264.39;0
2016-06-29;195.3;264.39;0
2016-06-30;200;264.39;0
2016-07-01;203.7;264.39;0
2016-07-04;202.2;264.39;0
2016-07-05;197;264.39;0
2016-07-06;195.9;264.39;0
2016-07-07;199.5;264.39;0
2016-07-08;203;264.39;0
2016-07-11;206.7;264.39;0
2016-07-12;208.9;264.39;0
2016-07-13;208.2;264.39;0
2016-07-14;210.1;264.39;0
2016-07-15;210.2;264.39;0
2016-07-18;209.4;264.39;0
2016-07-19;216.5;264.39;0
2016-07-20;219.6;264.39;0
2016-07-21;218.1;264.39;0
2016-07-22;216.5;234.63;0
2016-07-25;216.3;234.63;0
2016-07-26;218.1;234.63;0
2016-07-27;219.9;234.63;0
2016-07-28;217.2;234.63;0
2016-07-29;218.2;234.63;0
2016-08-01;214.7;234.63;0
2016-08-02;210.6;234.63;0
2016-08-03;210.2;234.63;0
2016-08-04;213.2;234.63;0
2016-08-05;215.3;234.63;0
2016-08-08;214.4;234.63;0
2016-08-09;213.4;234.63;0
2016-08-10;212.5;234.63;0
2016-08-11;214;234.63;0
2016-08-12;214.2;234.63;0
2016-08-15;215;234.63;0
2016-08-16;213.6;234.63;0
2016-08-17;213.5;234.63;0
2016-08-18;214.6;234.63;0
2016-08-19;214;234.63;0
2016-08-22;211.8;234.63;0
2016-08-23;212.5;234.63;0
2016-08-24;212.6;234.63;0
2016-08-25;209.4;234.63;0
2016-08-26;210.8;234.63;0
2016-08-29;210.8;234.63;0
2016-08-30;210.9;234.63;0
2016-08-31;210.8;234.63;0
2016-09-01;209.2;234.63;0
2016-09-02;207.3;234.63;0
2016-09-05;209.7;234.63;0
2016-09-06;207.8;234.63;0
2016-09-07;209.3;234.63;0
2016-09-08;207.9;234.63;0
2016-09-09;206.8;234.63;0
2016-09-12;202.1;234.63;0
2016-09-13;203;234.63;0
2016-09-14;203.2;234.63;0
2016-09-15;206.3;234.63;0
2016-09-16;204.1;234.63;0
2016-09-19;209.4;234.63;0
2016-09-20;212.1;234.63;0
2016-09-21;212.8;234.63;0
2016-09-22;218;234.63;0
2016-09-23;218.5;234.63;0
2016-09-26;217.2;234.63;0
2016-09-27;214.9;234.63;0
2016-09-28;215.7;234.63;0
2016-09-29;217.4;234.63;0
2016-09-30;218.8;234.63;0
2016-10-03;219.1;234.63;0
2016-10-04;225;234.63;0
2016-10-05;225.6;234.63;0
2016-10-06;226.5;234.63;0
2016-10-07;226.2;234.63;0
2016-10-10;230.2;234.63;0
2016-10-11;227.7;234.63;0
2016-10-12;226.6;234.63;0
2016-10-13;222.4;234.63;0
2016-10-14;225.6;234.63;0
2016-10-17;223.8;234.63;0
2016-10-18;225.5;234.63;0
2016-10-19;227.4;234.63;0
2016-10-20;228.8;234.63;0
2016-10-21;230;234.63;0
2016-10-24;231.8;234.63;0
2016-10-25;231.6;234.63;0
2016-10-26;230;282;0
2016-10-27;231.7;282;0
2016-10-28;230.5;282;0
2016-10-31;228.4;282;0
2016-11-01;225.4;282;0
2016-11-02;223.1;282;0
2016-11-03;223;282;0
2016-11-04;218;282;0
2016-11-07;220.5;282;0
2016-11-08;221.9;282;0
2016-11-09;220.4;282;0
2016-11-10;219;282;0
2016-11-11;215.7;282;0
2016-11-14;215.7;282;0
2016-11-15;217.9;282;0
2016-11-16;216.5;282;0
2016-11-17;218.8;282;0
2016-11-18;220.4;282;0
2016-11-21;220.2;282;0
2016-11-22;221.4;282;0
2016-11-23;222.3;282;0
2016-11-24;223.5;282;0
2016-11-25;224.1;282;0
2016-11-28;223.8;282;263.28
2016-11-29;224.1;282;263.67
2016-11-30;226;282;263.34
2016-12-01;224;282;262.46
2016-12-02;220.8;282;261.13
2016-12-05;223.5;282;260.91
2016-12-06;222.5;282;261.05
2016-12-07;222.9;282;261.77
2016-12-08;221.4;282;262.8
2016-12-09;224.2;282;264.63
2016-12-12;223;282;263.91
2016-12-13;225.9;282;266.16
2016-12-14;225.3;282;265.7
2016-12-15;226.8;282;266.57
2016-12-16;227.5;282;265.4
2016-12-19;227.7;282;266.24
2016-12-20;228.5;282;266.27
2016-12-21;219.7;282;265.6
2016-12-22;216.7;282;265.01
2016-12-23;218.7;282;266.27
2016-12-26;218.7;282;266.27
2016-12-27;220.5;282;267.21
2016-12-28;220.4;282;266.14
2016-12-29;219;282;266.05
2016-12-30;218.3;282;265.7
2017-01-02;220.7;282;267.17
2017-01-03;223;282;267.16
2017-01-04;222.4;282;268.57
2017-01-05;221.6;282;268.65
2017-01-06;221.6;282;268.65
2017-01-09;222.2;282;270.17
2017-01-10;220.4;282;271.37
2017-01-11;221.5;282;271.16
2017-01-12;220.1;282;271.28
2017-01-13;224.5;282;272.77
2017-01-16;222;282;271.87
2017-01-17;219.8;282;271.45
2017-01-18;222.4;282;271.5
2017-01-19;222.9;282;271.53
2017-01-20;223.9;282;272.5
2017-01-23;222;282;271.01
2017-01-24;224.2;282;270.91
2017-01-25;225.9;282;271.32
2017-01-26;227.3;282;274.59
2017-01-27;228.6;282;273.22
2017-01-30;226.2;282;273.3
2017-01-31;224.3;282;274.19
2017-02-01;226.5;282;273.7
2017-02-02;227.9;282;275.14
2017-02-03;229.7;282;275.71
2017-02-06;230.6;282;274.94
2017-02-07;231.5;282;275.86
2017-02-08;232.2;282;280.36
2017-02-09;234;282;282.81
2017-02-10;231.5;263;279.5
2017-02-13;236.3;263;281.37
2017-02-14;237.3;263;282.97
2017-02-15;238.2;263;281.99
2017-02-16;238.2;263;283.21
2017-02-17;236.8;263;282.62
2017-02-20;239;263;284.22
2017-02-21;245.2;263;285.3
2017-02-22;246.4;263;285
2017-02-23;245.9;263;284.41
2017-02-24;244.4;263;284.45
2017-02-27;244.1;263;283.7
2017-02-28;244.1;263;284.43
2017-03-01;243.4;263;285.95
2017-03-02;241;263;284.81
2017-03-03;237.8;263;284.67
2017-03-06;237.2;263;284.92
2017-03-07;236.6;263;284.56
2017-03-08;236.6;263;285.3
2017-03-09;237.2;263;285.73
2017-03-10;237.7;263;286.48
2017-03-13;237.8;263;285.89
2017-03-14;236.5;263;286.34
2017-03-15;237.3;263;287.89
2017-03-16;238.5;263;288.05
2017-03-17;238;263;288.43
2017-03-20;238.3;263;287.73
2017-03-21;237.5;263;286.54
2017-03-22;234.6;263;285.96
2017-03-23;237.9;263;286.71
2017-03-24;236.5;263;286.79
2017-03-27;235.1;263;286.22
2017-03-28;236.8;263;286.51
2017-03-29;238.2;263;288.37
2017-03-30;238.9;263;287.53
2017-03-31;239;263;287.76
2017-04-03;238;263;286.81
2017-04-04;240.5;263;286.52
2017-04-05;240.4;263;286.41
2017-04-06;241.5;263;285.46
2017-04-07;241.6;263;285.41
2017-04-10;240.8;263;284.86
2017-04-11;239.2;263;283.2
2017-04-12;239.7;263;283.51
2017-04-13;240.7;263;284.68
2017-04-14;240.7;263;284.68
2017-04-17;240.7;263;284.68
2017-04-18;238.5;263;284.28
2017-04-19;237.9;263;284.74
2017-04-20;238.3;263;284.78
2017-04-21;239.6;263;283.92
2017-04-24;244.9;263;286.4
2017-04-25;247.3;263;288.78
2017-04-26;249;263;287.98
2017-04-27;239;289;288.24
2017-04-28;236.4;289;289.05
2017-05-01;236.4;289;289.05
2017-05-02;238.1;289;291.76
2017-05-03;240;289;293.39
2017-05-04;243.5;289;292.57
2017-05-05;243.5;289;293.59
2017-05-08;246.9;289;293.89
2017-05-09;249.8;289;294.9
2017-05-10;250.8;289;293.36
2017-05-11;242.8;289;286.16
2017-05-12;244;289;288.5
2017-05-15;245.4;289;287.61
2017-05-16;247.6;289;289.97
2017-05-17;242.6;289;288.39
