DATUM;PRIS;SUBSTANSVÄRDE;BERÄKNAT_SUBSTANSVÄRDE
2016-02-04;109.25;125;0
2016-02-05;109.25;125;0
2016-02-08;105.25;122;0
2016-02-09;105;122;0
2016-02-10;107.25;122;0
2016-02-11;105;122;0
2016-02-12;106;122;0
2016-02-15;107.25;120;0
2016-02-16;106;120;0
2016-02-17;107.5;120;0
2016-02-18;108.5;120;0
2016-02-19;111.25;120;0
2016-02-22;112;127;0
2016-02-23;110.75;127;0
2016-02-24;110.25;127;0
2016-02-25;111.75;127;0
2016-02-26;112.5;127;0
2016-02-29;112.25;128;0
2016-03-01;113.25;128;0
2016-03-02;115;128;0
2016-03-03;116;128;0
2016-03-04;114;128;0
2016-03-07;113.25;132;0
2016-03-08;112.25;132;0
2016-03-09;115.5;132;0
2016-03-10;113;132;0
2016-03-11;113.5;132;0
2016-03-14;117;133;0
2016-03-15;118;133;0
2016-03-16;119;133;0
2016-03-17;117.75;133;0
2016-03-18;118.25;133;0
2016-03-21;122.75;134;0
2016-03-22;121;134;0
2016-03-23;120.25;134;0
2016-03-24;120.25;134;0
2016-03-25;120.25;134;0
2016-03-28;120.25;134;0
2016-03-29;123;135;0
2016-03-30;123;135;0
2016-03-31;123.75;135;0
2016-04-01;122;135;0
2016-04-04;125;138;0
2016-04-05;123;138;0
2016-04-06;121.75;138;0
2016-04-07;123.5;138;0
2016-04-08;123.5;138;0
2016-04-11;123;136;0
2016-04-12;122;136;0
2016-04-13;124;136;0
2016-04-14;123;136;0
2016-04-15;124.5;136;0
2016-04-18;124.5;137;0
2016-04-19;124.75;137;0
2016-04-20;132;137;0
2016-04-21;130;137;0
2016-04-22;130;137;0
2016-04-25;129.5;138;0
2016-04-26;131;138;0
2016-04-27;130.5;138;0
2016-04-28;128.75;138;0
2016-04-29;127.5;138;0
2016-05-02;130;137;0
2016-05-03;129.5;137;0
2016-05-04;128;137;0
2016-05-05;128;137;0
2016-05-06;126.75;137;0
2016-05-09;128.5;138;0
2016-05-10;130;138;0
2016-05-11;130.5;138;0
2016-05-12;130.75;138;0
2016-05-13;134;138;0
2016-05-16;133;139;0
2016-05-17;134.5;139;0
2016-05-18;135.5;139;0
2016-05-19;135.25;139;0
2016-05-20;134;139;0
2016-05-23;131.75;141;0
2016-05-24;132.25;141;0
2016-05-25;130.5;141;0
2016-05-26;131;141;0
2016-05-27;131.25;141;0
2016-05-30;133;143;0
2016-05-31;133.5;143;0
2016-06-01;131.25;143;0
2016-06-02;129.5;143;0
2016-06-03;129;143;0
2016-06-06;129;143;0
2016-06-07;131.25;143;0
2016-06-08;131.75;143;0
2016-06-09;132.5;143;0
2016-06-10;130.5;143;0
2016-06-13;127;143;0
2016-06-14;123.25;143;0
2016-06-15;124;143;0
2016-06-16;123;143;0
2016-06-17;124;143;0
2016-06-20;128.5;138;0
2016-06-21;132.5;138;0
2016-06-22;132.5;138;0
2016-06-23;132.75;138;0
2016-06-24;132.75;138;0
2016-06-27;128;144;0
2016-06-28;133;144;0
2016-06-29;135.5;144;0
2016-06-30;138;144;0
2016-07-01;138;144;0
2016-07-04;138.25;146;0
2016-07-05;141.25;146;0
2016-07-06;142.5;146;0
2016-07-07;140;146;0
2016-07-08;143.25;147;0
2016-07-11;145.5;147;0
2016-07-12;145.25;147;0
2016-07-13;146.5;147;0
2016-07-14;149.25;147;0
2016-07-15;151.5;147;0
2016-07-18;149;152;0
2016-07-19;148.75;152;0
2016-07-20;151;152;0
2016-07-21;150.5;152;0
2016-07-22;148;152;0
2016-07-25;149.25;152;0
2016-07-26;145.75;152;0
2016-07-27;146;152;0
2016-07-28;147;152;0
2016-07-29;149.25;152;0
2016-08-01;150.5;156;0
2016-08-02;151;156;0
2016-08-03;148;156;0
2016-08-04;150.5;156;0
2016-08-05;150;156;0
2016-08-08;151.5;158;0
2016-08-09;152;158;0
2016-08-10;153.5;158;0
2016-08-11;161;158;0
2016-08-12;162;158;0
2016-08-15;168;162;0
2016-08-16;170;162;0
2016-08-17;175;162;0
2016-08-18;172;162;0
2016-08-19;167.5;162;0
2016-08-22;169;165;0
2016-08-23;167;165;0
2016-08-24;163.5;165;0
2016-08-25;166;165;0
2016-08-26;167;165;0
2016-08-29;166;171;0
2016-08-30;166;171;0
2016-08-31;161;171;0
2016-09-01;160.5;171;0
2016-09-02;165.5;171;0
2016-09-05;168.5;169;0
2016-09-06;177;169;0
2016-09-07;179;169;0
2016-09-08;174;169;0
2016-09-09;173;169;0
2016-09-12;171;170;0
2016-09-13;173.5;170;0
2016-09-14;173;170;0
2016-09-15;174.5;170;0
2016-09-16;173;170;0
2016-09-19;173;171;0
2016-09-20;173;171;0
2016-09-21;173;171;0
2016-09-22;171.5;171;0
2016-09-23;173.5;171;0
2016-09-26;180;174;0
2016-09-27;177;174;0
2016-09-28;180;174;0
2016-09-29;179.5;174;0
2016-09-30;178.5;174;0
2016-10-03;182;177;0
2016-10-04;186;177;0
2016-10-05;186;177;0
2016-10-06;186.5;177;0
2016-10-07;189.5;177;0
2016-10-10;189.5;176;0
2016-10-11;189.5;176;0
2016-10-12;189;176;0
2016-10-13;186.5;176;0
2016-10-14;188.5;176;0
2016-10-17;181.5;173;0
2016-10-18;183.5;173;0
2016-10-19;183.5;173;0
2016-10-20;184;173;0
2016-10-21;186.5;173;0
2016-10-24;183.5;176;0
2016-10-25;183;176;0
2016-10-26;186;176;0
2016-10-27;185;176;0
2016-10-28;189;176;0
2016-10-31;181.5;173;0
2016-11-01;180.5;173;0
