DATUM;PRIS;SUBSTANSVÄRDE;BERÄKNAT_SUBSTANSVÄRDE
2016-04-18;203;231;0
2016-04-19;209.5;239;0
2016-04-20;208.5;239;0
2016-04-21;207.5;239;0
2016-04-22;207.5;239;0
2016-04-25;205;239;0
2016-04-26;205;239;0
2016-04-27;205;239;0
2016-04-28;203.5;239;0
2016-04-29;202.5;239;0
2016-05-02;201.5;239;0
2016-05-03;200.5;239;0
2016-05-04;201.5;225;0
2016-05-05;201.5;225;0
2016-05-06;198;225;0
2016-05-09;199.5;225;0
2016-05-10;201.5;225;0
2016-05-11;199;225;0
2016-05-12;199.5;225;0
2016-05-13;198.5;225;0
2016-05-16;199.5;225;0
2016-05-17;199.5;225;0
2016-05-18;199.5;225;0
2016-05-19;200;225;0
2016-05-20;199;225;0
2016-05-23;200;225;0
2016-05-24;198;225;0
2016-05-25;200;225;0
2016-05-26;200;225;0
2016-05-27;199.5;225;0
2016-05-30;199;225;0
2016-05-31;199;225;0
2016-06-01;198;225;0
2016-06-02;198;225;0
2016-06-03;198;236;0
2016-06-06;198;236;0
2016-06-07;198;236;0
2016-06-08;199;236;0
2016-06-09;198.5;236;0
2016-06-10;198;236;0
2016-06-13;194;236;0
2016-06-14;189.5;236;0
2016-06-15;192;236;0
2016-06-16;190.5;236;0
2016-06-17;191;236;0
2016-06-20;194;236;0
2016-06-21;194;236;0
2016-06-22;193.5;236;0
2016-06-23;192.5;236;0
2016-06-24;192.5;236;0
2016-06-27;185;236;0
2016-06-28;188;236;0
2016-06-29;188;236;0
2016-06-30;190.5;236;0
2016-07-01;189.5;236;0
2016-07-04;191.5;236;0
2016-07-05;191.5;236;0
2016-07-06;189;236;0
2016-07-07;191;236;0
2016-07-08;191.5;236;0
2016-07-11;193;236;0
2016-07-12;193;236;0
2016-07-13;192;236;0
2016-07-14;192.5;228;0
2016-07-15;193.5;228;0
2016-07-18;192.5;228;0
2016-07-19;197.5;228;0
2016-07-20;199;228;0
2016-07-21;199.5;228;0
2016-07-22;200;228;0
2016-07-25;199;228;0
